Symbol, Moving Average, Total Volume, Creation Time
AMZN, 186.149, 638744, 1727713736622
AMZN, 186.161, 620037, 1727713796622
AMZN, 186.158, 600370, 1727713856622
AMZN, 186.144, 562236, 1727713916622
AMZN, 186.134, 527741, 1727713976622
AMZN, 186.114, 482061, 1727714036622
AMZN, 186.090, 452720, 1727714096622
AMZN, 186.074, 455072, 1727714156622
AMZN, 186.065, 441599, 1727714216622
AMZN, 186.050, 408419, 1727714276622
AMZN, 186.040, 383287, 1727714336622
AMZN, 186.033, 371954, 1727714396622
AMZN, 186.024, 365243, 1727714456622
AMZN, 186.017, 361642, 1727714516622
AMZN, 186.005, 356859, 1727714576622
AMZN, 185.995, 345204, 1727714636622
AMZN, 185.979, 362701, 1727714696624
AMZN, 185.959, 350835, 1727714756623
AMZN, 185.949, 348309, 1727714816622
AMZN, 185.960, 365972, 1727714876622
AMZN, 185.970, 394153, 1727714936622
AMZN, 185.981, 403162, 1727714996622
AMZN, 185.997, 401288, 1727715056622
AMZN, 186.007, 427693, 1727715116622
AMZN, 186.017, 429055, 1727715176622
AMZN, 186.026, 439960, 1727715236622
AMZN, 186.033, 440208, 1727715296622
AMZN, 186.049, 430449, 1727715356622
AMZN, 186.062, 428614, 1727715416622
AMZN, 186.078, 433388, 1727715476622
AMZN, 186.093, 445312, 1727715536622
AMZN, 186.112, 421992, 1727715596622
AMZN, 186.134, 431895, 1727715656622
AMZN, 186.154, 445981, 1727715716622
AMZN, 186.163, 447274, 1727715776622
AMZN, 186.166, 435821, 1727715836622
AMZN, 186.161, 435197, 1727715896622
AMZN, 186.150, 419328, 1727715956622
AMZN, 186.142, 386408, 1727716016622
AMZN, 186.134, 405687, 1727716076622
AMZN, 186.123, 402439, 1727716136622
AMZN, 186.100, 418326, 1727716196622
AMZN, 186.067, 447019, 1727716256622
AMZN, 186.019, 495293, 1727716316622
AMZN, 185.966, 537370, 1727716376622
AMZN, 185.938, 525612, 1727716436622
AMZN, 185.909, 533365, 1727716496622
AMZN, 185.867, 534388, 1727716556622
AMZN, 185.824, 521544, 1727716616622
AMZN, 185.795, 529048, 1727716676622
AMZN, 185.776, 528386, 1727716736622
AMZN, 185.761, 524638, 1727716796622
AMZN, 185.745, 529460, 1727716856622
AMZN, 185.732, 537261, 1727716916622
AMZN, 185.712, 519326, 1727716976622
AMZN, 185.706, 526183, 1727717036622
AMZN, 185.705, 521687, 1727717096622
AMZN, 185.706, 494524, 1727717156622
AMZN, 185.711, 450000, 1727717216622
AMZN, 185.727, 396541, 1727717276622
AMZN, 185.730, 402218, 1727717336622
AMZN, 185.734, 393358, 1727717396622
AMZN, 185.732, 420410, 1727717456622
AMZN, 185.738, 417149, 1727717516622
AMZN, 185.734, 408366, 1727717576622
AMZN, 185.728, 424497, 1727717636622
AMZN, 185.722, 424279, 1727717696622
AMZN, 185.715, 418873, 1727717756622
AMZN, 185.704, 440674, 1727717816622
AMZN, 185.701, 445153, 1727717876622
AMZN, 185.697, 430042, 1727717936622
AMZN, 185.691, 409545, 1727717996622
AMZN, 185.687, 409050, 1727718056622
AMZN, 185.683, 405166, 1727718116622
AMZN, 185.683, 421320, 1727718176622
AMZN, 185.682, 407686, 1727718236622
AMZN, 185.687, 414661, 1727718296622
AMZN, 185.706, 388688, 1727718356622
AMZN, 185.716, 393833, 1727718416622
AMZN, 185.732, 387540, 1727718476622
AMZN, 185.753, 381048, 1727718536622
AMZN, 185.778, 397100, 1727718596622
AMZN, 185.802, 415008, 1727718656622
AMZN, 185.828, 391227, 1727718716622
AMZN, 185.849, 396176, 1727718776622
AMZN, 185.872, 398304, 1727718836622
AMZN, 185.892, 404527, 1727718896622
AMZN, 185.916, 413408, 1727718956622
AMZN, 185.927, 394444, 1727719016622
AMZN, 185.957, 392674, 1727719076622
AMZN, 186.004, 441377, 1727719136622
AMZN, 186.054, 465538, 1727719196622
AMZN, 186.107, 480512, 1727719256623
AMZN, 186.139, 481502, 1727719316622
AMZN, 186.170, 495623, 1727719376622
AMZN, 186.204, 493735, 1727719436622
AMZN, 186.235, 477552, 1727719496622
AMZN, 186.265, 468830, 1727719556622
AMZN, 186.289, 472440, 1727719616622
AMZN, 186.297, 481814, 1727719676622
AMZN, 186.310, 479368, 1727719736622
AMZN, 186.318, 482454, 1727719796622
AMZN, 186.320, 473916, 1727719856622
